n_programs,n_positions,n_applicants,interviews_per_spot,max_applications,applicants_per_position,minimum_unmatched,spots_per_program,simulations_per_s,study_min_signal,study_max_signal,result_file_prefix,best_signal_rpp,reviews_per_program_best_rpp,unmatched_applicants_best_rpp,unfilled_spots_best_rpp,pct_interview_given_signal_best_rpp,pct_interview_given_nosignal_best_rpp,pct_interview_given_application_best_rpp,pct_of_app_match_via_signal_given_matched_best_rpp,best_signal_ua,reviews_per_program_best_ua,unmatched_applicants_best_ua,unfilled_spots_best_ua,pct_interview_given_signal_best_ua,pct_interview_given_nosignal_best_ua,pct_interview_given_application_best_ua,pct_of_app_match_via_signal_given_matched_best_ua,best_signal_ufs,reviews_per_program_best_ufs,unmatched_applicants_best_ufs,unfilled_spots_best_ufs,pct_interview_given_signal_best_ufs,pct_interview_given_nosignal_best_ufs,pct_interview_given_application_best_ufs,pct_of_app_match_via_signal_given_matched_best_ufs,best_signal_pigs,reviews_per_program_best_pigs,unmatched_applicants_best_pigs,unfilled_spots_best_pigs,pct_interview_given_signal_best_pigs,pct_interview_given_nosignal_best_pigs,pct_interview_given_application_best_pigs,pct_of_app_match_via_signal_given_matched_best_pigs,best_signal_pigns,reviews_per_program_best_pigns,unmatched_applicants_best_pigns,unfilled_spots_best_pigns,pct_interview_given_signal_best_pigns,pct_interview_given_nosignal_best_pigns,pct_interview_given_application_best_pigns,pct_of_app_match_via_signal_given_matched_best_pigns,best_signal_piga,reviews_per_program_best_piga,unmatched_applicants_best_piga,unfilled_spots_best_piga,pct_interview_given_signal_best_piga,pct_interview_given_nosignal_best_piga,pct_interview_given_application_best_piga,pct_of_app_match_via_signal_given_matched_best_piga,best_signal_pamgs,reviews_per_program_best_pamgs,unmatched_applicants_best_pamgs,unfilled_spots_best_pamgs,pct_interview_given_signal_best_pamgs,pct_interview_given_nosignal_best_pamgs,pct_interview_given_application_best_pamgs,pct_of_app_match_via_signal_given_matched_best_pamgs
216,929,1590,12,40,1.840277778,661,4,50,0,39,Orthopaedic Surgery,10,76.36138888888888,661.0,0.0,0.7005761006289307,0.000185324947589,0.1752830188679245,1.0,0,294.44444444444446,661.0,0.0,0.0,0.1752830188679245,0.1752830188679245,0.0,0,294.44444444444446,661.0,0.0,0.0,0.1752830188679245,0.1752830188679245,0.0,1,294.44444444444446,661.0,0.0,1.0,0.1541364296081277,0.1752830188679245,0.969989235737352,0,294.44444444444446,661.0,0.0,0.0,0.1752830188679245,0.1752830188679245,0.0,0,294.44444444444446,661.0,0.0,0.0,0.1752830188679245,0.1752830188679245,0.0,5,287.2008333333334,661.0,0.0,0.998251572327044,0.0577160826594788,0.1752830188679245,1.0
139,394,552,12,40,1.985611511,158,2,50,0,39,Otolaryngology,12,50.22302158273382,158.0,0.0,0.7126358695652173,0.0004852484472049,0.2141304347826087,1.0,1,158.84892086330933,158.0,0.0,1.0,0.1939799331103679,0.2141304347826087,0.8906598984771574,1,158.84892086330933,158.0,0.0,1.0,0.1939799331103679,0.2141304347826087,0.8906598984771574,1,158.84892086330933,158.0,0.0,1.0,0.1939799331103679,0.2141304347826087,0.8906598984771574,0,158.84892086330933,158.04,0.04,0.0,0.2141304347826087,0.2141304347826087,0.0,0,158.84892086330933,158.04,0.04,0.0,0.2141304347826087,0.2141304347826087,0.0,10,64.17179856115108,158.0,0.0,0.8377753623188405,0.0062487922705314,0.2141304347826087,1.0
175,622,1018,12,40,1.939047619,396,3,50,0,39,Pathology,10,64.31645714285715,396.0,0.0,0.7310687622789784,0.0007111984282907,0.1833005893909626,1.0,0,232.68571428571423,396.0,0.0,0.0,0.1833005893909626,0.1833005893909626,0.0,0,232.68571428571423,396.0,0.0,0.0,0.1833005893909626,0.1833005893909626,0.0,1,232.68571428571423,396.0,0.0,1.0,0.1623595788625258,0.1833005893909626,0.9483601286173634,0,232.68571428571423,396.0,0.0,0.0,0.1833005893909626,0.1833005893909626,0.0,0,232.68571428571423,396.0,0.0,0.0,0.1833005893909626,0.1833005893909626,0.0,5,222.39291428571428,396.0,0.0,0.9957603143418468,0.0672349143979792,0.1833005893909626,1.0
250,3135,3998,12,40,1.332666667,863,12,50,0,39,Pediatrics (Categorical),11,189.2836,863.0,0.0,0.8544640502069218,0.0003655275913818,0.2352426213106553,1.0,1,639.68,863.0,0.0,1.0,0.2156334577545183,0.2352426213106553,0.9684848484848484,1,639.68,863.0,0.0,1.0,0.2156334577545183,0.2352426213106553,0.9684848484848484,1,639.68,863.0,0.0,1.0,0.2156334577545183,0.2352426213106553,0.9684848484848484,0,639.68,863.14,0.14,0.0,0.2352426213106553,0.2352426213106553,0.0,0,639.68,863.14,0.14,0.0,0.2352426213106553,0.2352426213106553,0.0,11,189.2836,863.0,0.0,0.8544640502069218,0.0003655275913818,0.2352426213106553,1.0
12,58,601,12,12,12.52083333,543,4,50,0,11,Pediatrics-Primary,2,100.16666666666669,543.0,0.0,0.579034941763727,0.0,0.0965058236272878,1.0,0,601.0,543.0,0.0,0.0,0.0965058236272878,0.0965058236272878,0.0,0,601.0,543.0,0.0,0.0,0.0965058236272878,0.0965058236272878,0.0,1,505.6016666666667,543.0,0.0,0.9844925124792014,0.0157797610043866,0.0965058236272878,1.0,0,601.0,543.0,0.0,0.0,0.0965058236272878,0.0965058236272878,0.0,0,601.0,543.0,0.0,0.0,0.0965058236272878,0.0965058236272878,0.0,1,505.6016666666667,543.0,0.0,0.9844925124792014,0.0157797610043866,0.0965058236272878,1.0
55,240,782,12,40,3.554545455,542,4,50,0,39,Physical Medicine & Rehab,6,85.56436363636364,542.0,0.0,0.6138064791133846,7.522190461862494e-07,0.0920716112531969,1.0,0,568.7272727272727,542.0,0.0,0.0,0.0920716112531969,0.0920716112531969,0.0,0,568.7272727272727,542.0,0.0,0.0,0.0920716112531969,0.0920716112531969,0.0,1,568.7272727272727,542.0,0.0,1.0,0.068791396157125,0.0920716112531969,0.9996666666666668,0,568.7272727272727,542.0,0.0,0.0,0.0920716112531969,0.0920716112531969,0.0,0,568.7272727272727,542.0,0.0,0.0,0.0920716112531969,0.0920716112531969,0.0,2,568.6029090909092,542.0,0.0,0.9999872122762148,0.0442865796204065,0.0920716112531969,1.0
91,221,396,12,40,2.175824176,175,2,50,0,39,Plastic Surgery (Integrated),10,48.30835164835164,175.0,0.0,0.6673383838383838,0.0007861952861952,0.1674242424242424,1.0,0,174.0659340659341,175.0,0.0,0.0,0.1674242424242424,0.1674242424242424,0.0,0,174.0659340659341,175.0,0.0,0.0,0.1674242424242424,0.1674242424242424,0.0,1,174.0659340659341,175.0,0.0,1.0,0.146076146076146,0.1674242424242424,0.9341176470588236,0,174.0659340659341,175.0,0.0,0.0,0.1674242424242424,0.1674242424242424,0.0,0,174.0659340659341,175.0,0.0,0.0,0.1674242424242424,0.1674242424242424,0.0,4,167.85142857142856,175.0,0.0,0.9963888888888888,0.0753170594837261,0.1674242424242424,1.0
404,2388,3278,12,40,1.622772277,890,5,50,0,39,Psychiatry,11,94.35955445544556,890.0,0.0,0.7939014920406012,0.0003103237886852,0.2185478950579622,1.0,0,324.55445544554453,890.0,0.0,0.0,0.2185478950579622,0.2185478950579622,0.0,0,324.55445544554453,890.0,0.0,0.0,0.2185478950579622,0.2185478950579622,0.0,1,324.55445544554453,890.0,0.0,1.0,0.1985106615979099,0.2185478950579622,0.9476549413735342,0,324.55445544554453,890.0,0.0,0.0,0.2185478950579622,0.2185478950579622,0.0,0,324.55445544554453,890.0,0.0,0.0,0.2185478950579622,0.2185478950579622,0.0,8,260.354207920792,890.0,0.0,0.9800160158633314,0.0281808648566198,0.2185478950579622,1.0
35,151,1108,12,35,7.914285714,957,4,50,0,34,Radiology-Diagnostic,3,94.9714285714286,957.0,0.0,0.5451263537906137,0.0,0.0467251160391954,1.0,0,1108.0,957.0,0.0,0.0,0.0467251160391954,0.0467251160391954,0.0,0,1108.0,957.0,0.0,0.0,0.0467251160391954,0.0467251160391954,0.0,1,1105.5828571428572,957.0,0.0,0.9998194945848377,0.0186929284349118,0.0467251160391954,1.0,0,1108.0,957.0,0.0,0.0,0.0467251160391954,0.0467251160391954,0.0,0,1108.0,957.0,0.0,0.0,0.0467251160391954,0.0467251160391954,0.0,1,1105.5828571428572,957.0,0.0,0.9998194945848377,0.0186929284349118,0.0467251160391954,1.0
377,1778,3305,12,40,2.191644562,1527,4,50,0,39,Surgery (Categorical),9,80.90557029177718,1527.0,0.0,0.7169823499747856,9.135718120150307e-05,0.1613918305597579,1.0,0,350.66312997347484,1527.0,0.0,0.0,0.1613918305597579,0.1613918305597579,0.0,0,350.66312997347484,1527.0,0.0,0.0,0.1613918305597579,0.1613918305597579,0.0,1,350.66312997347484,1527.0,0.0,1.0,0.1398890569843671,0.1613918305597579,0.9831946006749156,0,350.66312997347484,1527.0,0.0,0.0,0.1613918305597579,0.1613918305597579,0.0,0,350.66312997347484,1527.0,0.0,0.0,0.1613918305597579,0.1613918305597579,0.0,3,350.66312997347484,1527.0,0.0,1.0,0.0933965735781166,0.1613918305597579,1.0
261,1194,2229,12,40,2.135057471,1035,4,50,0,39,Surgery-Preliminary (PGY-1 Only),9,79.83402298850574,1035.0,0.0,0.7137809680474553,0.0001279323868652,0.1606998654104979,1.0,0,341.60919540229884,1035.0,0.0,0.0,0.1606998654104979,0.1606998654104979,0.0,0,341.60919540229884,1035.0,0.0,0.0,0.1606998654104979,0.1606998654104979,0.0,1,341.60919540229884,1035.0,0.0,1.0,0.1391793491389723,0.1606998654104979,0.9828810720268006,0,341.60919540229884,1035.0,0.0,0.0,0.1606998654104979,0.1606998654104979,0.0,0,341.60919540229884,1035.0,0.0,0.0,0.1606998654104979,0.1606998654104979,0.0,3,341.60919540229884,1035.0,0.0,1.0,0.0926485031464842,0.1606998654104979,1.0
40,54,130,12,40,3.25,76,1,50,0,39,Thoracic Surgery,9,31.798,76.0,0.0,0.5518974358974359,0.0005657568238213,0.1246153846153846,1.0,0,130.0,76.0,0.0,0.0,0.1246153846153846,0.1246153846153846,0.0,0,130.0,76.0,0.0,0.0,0.1246153846153846,0.1246153846153846,0.0,1,130.0,76.0,0.0,1.0,0.1021696252465483,0.1246153846153846,0.941851851851852,0,130.0,76.0,0.0,0.0,0.1246153846153846,0.1246153846153846,0.0,0,130.0,76.0,0.0,0.0,0.1246153846153846,0.1246153846153846,0.0,4,80.5485,76.0,0.0,0.9099615384615384,0.0373547008547008,0.1246153846153846,1.0
236,1860,5172,12,40,3.130750605,3312,7,50,0,39,Transitional (PGY-1 Only),6,131.685,3312.0,0.0,0.7192510956432071,1.137345889631955e-06,0.1078886310904872,1.0,0,876.6101694915254,3312.0,0.0,0.0,0.1078886310904872,0.1078886310904872,0.0,0,876.6101694915254,3312.0,0.0,0.0,0.1078886310904872,0.1078886310904872,0.0,1,876.6101694915254,3312.0,0.0,1.0,0.0850139806056279,0.1078886310904872,0.999989247311828,0,876.6101694915254,3312.0,0.0,0.0,0.1078886310904872,0.1078886310904872,0.0,0,876.6101694915254,3312.0,0.0,0.0,0.1078886310904872,0.1078886310904872,0.0,2,876.6101694915254,3312.0,0.0,1.0,0.0609354011478813,0.1078886310904872,1.0
77,102,172,12,40,2.233766234,70,1,50,0,39,Vascular Surgery,13,31.016103896103896,70.02,0.02,0.5447137745974956,0.0012962962962962,0.177906976744186,1.0,0,89.35064935064935,70.0,0.0,0.0,0.177906976744186,0.177906976744186,0.0,0,89.35064935064935,70.0,0.0,0.0,0.177906976744186,0.177906976744186,0.0,1,89.35064935064935,70.0,0.0,1.0,0.1568276684555754,0.177906976744186,0.8423529411764705,0,89.35064935064935,70.0,0.0,0.0,0.177906976744186,0.177906976744186,0.0,0,89.35064935064935,70.0,0.0,0.0,0.177906976744186,0.177906976744186,0.0,7,44.96779220779221,70.0,0.0,0.8329568106312294,0.0389570119802678,0.177906976744186,1.0
