n_programs,n_positions,n_applicants,interviews_per_spot,max_applications,applicants_per_position,minimum_unmatched,spots_per_program,simulations_per_s,study_min_signal,study_max_signal,result_file_prefix,best_signal_rpp,reviews_per_program_best_rpp,unmatched_applicants_best_rpp,unfilled_spots_best_rpp,pct_interview_given_signal_best_rpp,pct_interview_given_nosignal_best_rpp,pct_interview_given_application_best_rpp,pct_of_app_match_via_signal_given_matched_best_rpp,best_signal_ua,reviews_per_program_best_ua,unmatched_applicants_best_ua,unfilled_spots_best_ua,pct_interview_given_signal_best_ua,pct_interview_given_nosignal_best_ua,pct_interview_given_application_best_ua,pct_of_app_match_via_signal_given_matched_best_ua,best_signal_ufs,reviews_per_program_best_ufs,unmatched_applicants_best_ufs,unfilled_spots_best_ufs,pct_interview_given_signal_best_ufs,pct_interview_given_nosignal_best_ufs,pct_interview_given_application_best_ufs,pct_of_app_match_via_signal_given_matched_best_ufs,best_signal_pigs,reviews_per_program_best_pigs,unmatched_applicants_best_pigs,unfilled_spots_best_pigs,pct_interview_given_signal_best_pigs,pct_interview_given_nosignal_best_pigs,pct_interview_given_application_best_pigs,pct_of_app_match_via_signal_given_matched_best_pigs,best_signal_pigns,reviews_per_program_best_pigns,unmatched_applicants_best_pigns,unfilled_spots_best_pigns,pct_interview_given_signal_best_pigns,pct_interview_given_nosignal_best_pigns,pct_interview_given_application_best_pigns,pct_of_app_match_via_signal_given_matched_best_pigns,best_signal_piga,reviews_per_program_best_piga,unmatched_applicants_best_piga,unfilled_spots_best_piga,pct_interview_given_signal_best_piga,pct_interview_given_nosignal_best_piga,pct_interview_given_application_best_piga,pct_of_app_match_via_signal_given_matched_best_piga,best_signal_pamgs,reviews_per_program_best_pamgs,unmatched_applicants_best_pamgs,unfilled_spots_best_pamgs,pct_interview_given_signal_best_pamgs,pct_interview_given_nosignal_best_pamgs,pct_interview_given_application_best_pamgs,pct_of_app_match_via_signal_given_matched_best_pamgs
27,52,299,12,27,11.07407407,247,1,50,0,26,Interventional Radiology (Integrated),3,37.535555555555554,247.0,0.0,0.6945819397993311,0.000133779264214,0.0772946859903381,1.0,1,288.03185185185185,247.0,0.0,0.9929765886287624,0.0420761512734756,0.0772946859903381,1.0,1,288.03185185185185,247.0,0.0,0.9929765886287624,0.0420761512734756,0.0772946859903381,1.0,1,288.03185185185185,247.0,0.0,0.9929765886287624,0.0420761512734756,0.0772946859903381,1.0,0,299.0,275.0,28.0,0.0,0.0772946859903381,0.0772946859903381,0.0,0,299.0,275.0,28.0,0.0,0.0772946859903381,0.0772946859903381,0.0,1,288.03185185185185,247.0,0.0,0.9929765886287624,0.0420761512734756,0.0772946859903381,1.0
121,268,476,12,40,1.966942149,208,2,50,0,39,Neurological Surgery,11,45.51487603305785,212.16,4.16,0.6128342245989304,0.000521587945523,0.1689075630252101,1.0,7,76.68694214876034,208.02,0.02,0.8798799519807922,0.018095238095238,0.1689075630252101,1.0,7,76.68694214876034,208.02,0.02,0.8798799519807922,0.018095238095238,0.1689075630252101,1.0,1,157.35537190082644,211.46,3.46,1.0,0.147597500538677,0.1689075630252101,0.932599281931738,0,157.35537190082644,260.4,52.4,0.0,0.1689075630252101,0.1689075630252101,0.0,0,157.35537190082644,260.4,52.4,0.0,0.1689075630252101,0.1689075630252101,0.0,5,138.6110743801653,208.16,0.16,0.9856386554621852,0.0522316926770708,0.1689075630252101,1.0
159,932,1776,12,40,2.233962264,844,5,50,0,39,Neurology,8,94.92641509433965,844.08,0.08,0.7865554617117119,0.0001516751126126,0.1574324324324324,1.0,2,446.7924528301886,844.0,0.0,1.0,0.1130867709815078,0.1574324324324324,1.0,2,446.7924528301886,844.0,0.0,1.0,0.1130867709815078,0.1574324324324324,1.0,1,446.7924528301886,845.16,1.16,1.0,0.1358281358281358,0.1574324324324324,0.9937261921432964,0,446.7924528301886,1017.4,173.4,0.0,0.1574324324324324,0.1574324324324324,0.0,0,446.7924528301886,1017.4,173.4,0.0,0.1574324324324324,0.1574324324324324,0.0,2,446.7924528301886,844.0,0.0,1.0,0.1130867709815078,0.1574324324324324,1.0
295,1587,2151,12,40,1.458305085,564,5,50,0,39,Obstetrics-Gynecology,12,90.33722033898306,598.46,34.46,0.7371470633813729,0.0002782758849704,0.2213389121338912,1.0,7,275.624406779661,564.86,0.86,0.9960071727435744,0.0570153417015341,0.2213389121338912,1.0,7,275.624406779661,564.86,0.86,0.9960071727435744,0.0570153417015341,0.2213389121338912,1.0,1,291.6610169491525,587.0,23.0,1.0,0.2013732432142473,0.2213389121338912,0.9501173302754664,0,291.6610169491525,862.38,298.38,0.0,0.2213389121338912,0.2213389121338912,0.0,0,291.6610169491525,862.38,298.38,0.0,0.2213389121338912,0.2213389121338912,0.0,4,291.6610169491525,571.68,7.68,1.0,0.1348210134821013,0.2213389121338912,1.0
216,929,1590,12,40,1.840277778,661,4,50,0,39,Orthopaedic Surgery,10,75.95611111111111,664.7,3.7,0.7006427672955975,0.0001631027253668,0.1752830188679245,1.0,3,294.44444444444446,661.0,0.0,1.0,0.1084140744518103,0.1752830188679245,0.999913885898816,3,294.44444444444446,661.0,0.0,1.0,0.1084140744518103,0.1752830188679245,0.999913885898816,1,294.44444444444446,666.28,5.28,1.0,0.1541364296081277,0.1752830188679245,0.9749460126328064,0,294.44444444444446,839.98,178.98,0.0,0.1752830188679245,0.1752830188679245,0.0,0,294.44444444444446,839.98,178.98,0.0,0.1752830188679245,0.1752830188679245,0.0,4,294.3217592592593,661.2,0.2,0.9999842767295596,0.0836495457721872,0.1752830188679245,1.0
139,394,552,12,40,1.985611511,158,2,50,0,39,Otolaryngology,12,50.48489208633094,168.28,10.28,0.712427536231884,0.0005745341614906,0.2141304347826087,1.0,7,135.38776978417266,158.72,0.72,0.9702277432712216,0.0537461572244181,0.2141304347826087,1.0,7,135.38776978417266,158.72,0.72,0.9702277432712216,0.0537461572244181,0.2141304347826087,1.0,1,158.84892086330933,166.68,8.68,1.0,0.1939799331103679,0.2141304347826087,0.9132193824016462,0,158.84892086330933,233.14,75.14,0.0,0.2141304347826087,0.2141304347826087,0.0,0,158.84892086330933,233.14,75.14,0.0,0.2141304347826087,0.2141304347826087,0.0,6,146.48589928057552,158.98,0.98,0.98756038647343,0.0776427962489343,0.2141304347826087,1.0
175,622,1018,12,40,1.939047619,396,3,50,0,39,Pathology,10,64.06491428571428,399.78,3.78,0.7312455795677799,0.0006522593320235,0.1833005893909626,1.0,7,151.20022857142857,396.04,0.04,0.93475442043222,0.0239012918973626,0.1833005893909626,1.0,7,151.20022857142857,396.04,0.04,0.93475442043222,0.0239012918973626,0.1833005893909626,1.0,1,232.68571428571423,401.7,5.7,1.0,0.1623595788625258,0.1833005893909626,0.9592161144373048,0,232.68571428571423,514.3,118.3,0.0,0.1833005893909626,0.1833005893909626,0.0,0,232.68571428571423,514.3,118.3,0.0,0.1833005893909626,0.1833005893909626,0.0,5,222.69702857142855,396.16,0.16,0.9957328094302552,0.0672388436710637,0.1833005893909626,1.0
250,3135,3998,12,40,1.332666667,863,12,50,0,39,Pediatrics (Categorical),11,191.27504,877.82,14.82,0.8544272136068034,0.000379500094875,0.2352426213106553,1.0,3,639.68,863.14,0.14,1.0,0.1732352662817895,0.2352426213106553,0.9998341267089902,3,639.68,863.14,0.14,1.0,0.1732352662817895,0.2352426213106553,0.9998341267089902,1,639.68,886.44,23.44,1.0,0.2156334577545183,0.2352426213106553,0.9771695824305822,0,639.68,1453.38,590.38,0.0,0.2352426213106553,0.2352426213106553,0.0,0,639.68,1453.38,590.38,0.0,0.2352426213106553,0.2352426213106553,0.0,4,639.68,872.72,9.72,1.0,0.1502695792340614,0.2352426213106553,1.0
12,58,601,12,12,12.52083333,543,4,50,0,11,Pediatrics-Primary,2,100.16666666666669,543.0,0.0,0.579034941763727,0.0,0.0965058236272878,1.0,1,516.5433333333333,543.0,0.0,0.9872545757071546,0.0155286643472999,0.0965058236272878,1.0,1,516.5433333333333,543.0,0.0,0.9872545757071546,0.0155286643472999,0.0965058236272878,1.0,1,516.5433333333333,543.0,0.0,0.9872545757071546,0.0155286643472999,0.0965058236272878,1.0,0,601.0,543.7,0.7,0.0,0.0965058236272878,0.0965058236272878,0.0,0,601.0,543.7,0.7,0.0,0.0965058236272878,0.0965058236272878,0.0,1,516.5433333333333,543.0,0.0,0.9872545757071546,0.0155286643472999,0.0965058236272878,1.0
55,240,782,12,40,3.554545455,542,4,50,0,39,Physical Medicine & Rehab,5,84.596,542.0,0.0,0.7352378516624042,0.0001907197661673,0.0920716112531969,1.0,1,568.7272727272727,542.0,0.0,1.0,0.068791396157125,0.0920716112531969,0.9996666666666668,1,568.7272727272727,542.0,0.0,1.0,0.068791396157125,0.0920716112531969,0.9996666666666668,1,568.7272727272727,542.0,0.0,1.0,0.068791396157125,0.0920716112531969,0.9996666666666668,0,568.7272727272727,656.16,114.16,0.0,0.0920716112531969,0.0920716112531969,0.0,0,568.7272727272727,656.16,114.16,0.0,0.0920716112531969,0.0920716112531969,0.0,2,568.7272727272727,542.0,0.0,1.0,0.0442859065823125,0.0920716112531969,1.0
91,221,396,12,40,2.175824176,175,2,50,0,39,Plastic Surgery (Integrated),10,48.78219780219781,176.7,1.7,0.6671565656565658,0.0008468013468013,0.1674242424242424,1.0,6,113.6624175824176,175.0,0.0,0.933728956228956,0.0321939988116458,0.1674242424242424,1.0,6,113.6624175824176,175.0,0.0,0.933728956228956,0.0321939988116458,0.1674242424242424,1.0,1,174.0659340659341,176.84,1.84,1.0,0.146076146076146,0.1674242424242424,0.9404935005701656,0,174.0659340659341,236.74,61.74,0.0,0.1674242424242424,0.1674242424242424,0.0,0,174.0659340659341,236.74,61.74,0.0,0.1674242424242424,0.1674242424242424,0.0,4,169.1786813186813,175.1,0.1,0.996931818181818,0.075256734006734,0.1674242424242424,1.0
404,2388,3278,12,40,1.622772277,890,5,50,0,39,Psychiatry,11,94.39613861386135,908.48,18.48,0.7938060901880303,0.0003465106982811,0.2185478950579622,1.0,3,324.55445544554453,890.66,0.66,1.0,0.1551869135761753,0.2185478950579622,0.9993632382884502,3,324.55445544554453,890.66,0.66,1.0,0.1551869135761753,0.2185478950579622,0.9993632382884502,1,324.55445544554453,919.36,29.36,1.0,0.1985106615979099,0.2185478950579622,0.9599003013193452,0,324.55445544554453,1342.86,452.86,0.0,0.2185478950579622,0.2185478950579622,0.0,0,324.55445544554453,1342.86,452.86,0.0,0.2185478950579622,0.2185478950579622,0.0,4,324.55445544554453,899.54,9.54,1.0,0.1317198833977357,0.2185478950579622,1.0
35,151,1108,12,35,7.914285714,957,4,50,0,34,Radiology-Diagnostic,3,94.9714285714286,957.0,0.0,0.5451263537906137,0.0,0.0467251160391954,1.0,1,1106.184,957.0,0.0,0.9999638989169676,0.0186886812486727,0.0467251160391954,1.0,1,1106.184,957.0,0.0,0.9999638989169676,0.0186886812486727,0.0467251160391954,1.0,1,1106.184,957.0,0.0,0.9999638989169676,0.0186886812486727,0.0467251160391954,1.0,0,1108.0,1048.0,91.0,0.0,0.0467251160391954,0.0467251160391954,0.0,0,1108.0,1048.0,91.0,0.0,0.0467251160391954,0.0467251160391954,0.0,1,1106.184,957.0,0.0,0.9999638989169676,0.0186886812486727,0.0467251160391954,1.0
377,1778,3305,12,40,2.191644562,1527,4,50,0,39,Surgery (Categorical),9,80.95713527851458,1529.4,2.4,0.7170018490502607,8.569615928944413e-05,0.1613918305597579,1.0,3,350.66312997347484,1527.0,0.0,1.0,0.0933965735781166,0.1613918305597579,1.0,3,350.66312997347484,1527.0,0.0,1.0,0.0933965735781166,0.1613918305597579,1.0,1,350.66312997347484,1532.56,5.56,1.0,0.1398890569843671,0.1613918305597579,0.9862996033041996,0,350.66312997347484,1865.2,338.2,0.0,0.1613918305597579,0.1613918305597579,0.0,0,350.66312997347484,1865.2,338.2,0.0,0.1613918305597579,0.1613918305597579,0.0,3,350.66312997347484,1527.0,0.0,1.0,0.0933965735781166,0.1613918305597579,1.0
261,1194,2229,12,40,2.135057471,1035,4,50,0,39,Surgery-Preliminary (PGY-1 Only),9,79.53954022988506,1036.4,1.4,0.7138078859478592,0.0001201175125544,0.1606998654104979,1.0,6,235.55057471264368,1035.0,0.0,0.9568057424854196,0.0202105929855118,0.1606998654104979,1.0,6,235.55057471264368,1035.0,0.0,0.9568057424854196,0.0202105929855118,0.1606998654104979,1.0,1,341.60919540229884,1038.92,3.92,1.0,0.1391793491389723,0.1606998654104979,0.9857652099927582,0,341.60919540229884,1260.82,225.82,0.0,0.1606998654104979,0.1606998654104979,0.0,0,341.60919540229884,1260.82,225.82,0.0,0.1606998654104979,0.1606998654104979,0.0,4,339.823448275862,1035.02,0.02,0.9997151188873934,0.0674759483575096,0.1606998654104979,1.0
40,54,130,12,40,3.25,76,1,50,0,39,Thoracic Surgery,9,31.736,76.62,0.62,0.5522051282051281,0.0004764267990074,0.1246153846153846,1.0,2,128.76850000000002,76.0,0.0,0.9988461538461538,0.0786032388663967,0.1246153846153846,0.992962962962963,2,128.76850000000002,76.0,0.0,0.9988461538461538,0.0786032388663967,0.1246153846153846,0.992962962962963,1,130.0,76.12,0.12,1.0,0.1021696252465483,0.1246153846153846,0.9361146051712088,0,130.0,106.0,30.0,0.0,0.1246153846153846,0.1246153846153846,0.0,0,130.0,106.0,30.0,0.0,0.1246153846153846,0.1246153846153846,0.0,3,111.02600000000002,76.0,0.0,0.9793846153846156,0.0553097713097713,0.1246153846153846,1.0
236,1860,5172,12,40,3.130750605,3312,7,50,0,39,Transitional (PGY-1 Only),6,131.68347457627118,3312.0,0.0,0.7192523846352156,9.09876711705564e-07,0.1078886310904872,1.0,2,876.6101694915254,3312.0,0.0,1.0,0.0609354011478813,0.1078886310904872,1.0,2,876.6101694915254,3312.0,0.0,1.0,0.0609354011478813,0.1078886310904872,1.0,1,876.6101694915254,3312.04,0.04,1.0,0.0850139806056279,0.1078886310904872,0.999967741935484,0,876.6101694915254,3664.92,352.92,0.0,0.1078886310904872,0.1078886310904872,0.0,0,876.6101694915254,3664.92,352.92,0.0,0.1078886310904872,0.1078886310904872,0.0,2,876.6101694915254,3312.0,0.0,1.0,0.0609354011478813,0.1078886310904872,1.0
77,102,172,12,40,2.233766234,70,1,50,0,39,Vascular Surgery,12,31.243116883116883,72.8,2.8,0.5855910852713179,0.0031852159468438,0.177906976744186,1.0,3,88.09844155844155,70.22,0.22,0.9987596899224808,0.1113513513513513,0.177906976744186,0.9880236847214134,3,88.09844155844155,70.22,0.22,0.9987596899224808,0.1113513513513513,0.177906976744186,0.9880236847214134,1,89.35064935064935,72.18,2.18,1.0,0.1568276684555754,0.177906976744186,0.8614689784707922,0,89.35064935064935,99.72,29.72,0.0,0.177906976744186,0.177906976744186,0.0,0,89.35064935064935,99.72,29.72,0.0,0.177906976744186,0.177906976744186,0.0,6,53.20857142857143,70.28,0.28,0.8947674418604652,0.0514021887824897,0.177906976744186,1.0
