n_programs,n_positions,n_applicants,interviews_per_spot,max_applications,applicants_per_position,minimum_unmatched,spots_per_program,simulations_per_s,study_min_signal,study_max_signal,result_file_prefix,best_signal_rpp,reviews_per_program_best_rpp,unmatched_applicants_best_rpp,unfilled_spots_best_rpp,pct_interview_given_signal_best_rpp,pct_interview_given_nosignal_best_rpp,pct_interview_given_application_best_rpp,pct_of_app_match_via_signal_given_matched_best_rpp,best_signal_ua,reviews_per_program_best_ua,unmatched_applicants_best_ua,unfilled_spots_best_ua,pct_interview_given_signal_best_ua,pct_interview_given_nosignal_best_ua,pct_interview_given_application_best_ua,pct_of_app_match_via_signal_given_matched_best_ua,best_signal_ufs,reviews_per_program_best_ufs,unmatched_applicants_best_ufs,unfilled_spots_best_ufs,pct_interview_given_signal_best_ufs,pct_interview_given_nosignal_best_ufs,pct_interview_given_application_best_ufs,pct_of_app_match_via_signal_given_matched_best_ufs,best_signal_pigs,reviews_per_program_best_pigs,unmatched_applicants_best_pigs,unfilled_spots_best_pigs,pct_interview_given_signal_best_pigs,pct_interview_given_nosignal_best_pigs,pct_interview_given_application_best_pigs,pct_of_app_match_via_signal_given_matched_best_pigs,best_signal_pigns,reviews_per_program_best_pigns,unmatched_applicants_best_pigns,unfilled_spots_best_pigns,pct_interview_given_signal_best_pigns,pct_interview_given_nosignal_best_pigns,pct_interview_given_application_best_pigns,pct_of_app_match_via_signal_given_matched_best_pigns,best_signal_piga,reviews_per_program_best_piga,unmatched_applicants_best_piga,unfilled_spots_best_piga,pct_interview_given_signal_best_piga,pct_interview_given_nosignal_best_piga,pct_interview_given_application_best_piga,pct_of_app_match_via_signal_given_matched_best_piga,best_signal_pamgs,reviews_per_program_best_pamgs,unmatched_applicants_best_pamgs,unfilled_spots_best_pamgs,pct_interview_given_signal_best_pamgs,pct_interview_given_nosignal_best_pamgs,pct_interview_given_application_best_pamgs,pct_of_app_match_via_signal_given_matched_best_pamgs
27,52,299,12,27,11.07407407,247,1,50,0,26,Interventional Radiology (Integrated),3,37.32222222222222,247.0,0.0,0.6948717948717948,9.75473801560758e-05,0.0772946859903381,1.0,1,288.8777777777778,247.0,0.0,0.9925752508361204,0.0420915873424234,0.0772946859903381,1.0,1,288.8777777777778,247.0,0.0,0.9925752508361204,0.0420915873424234,0.0772946859903381,1.0,1,288.8777777777778,247.0,0.0,0.9925752508361204,0.0420915873424234,0.0772946859903381,1.0,0,299.0,275.0,28.0,0.0,0.0772946859903381,0.0772946859903381,0.0,0,299.0,275.0,28.0,0.0,0.0772946859903381,0.0772946859903381,0.0,1,288.8777777777778,247.0,0.0,0.9925752508361204,0.0420915873424234,0.0772946859903381,1.0
121,268,476,12,40,1.966942149,208,2,50,0,39,Neurological Surgery,11,45.6697520661157,208.6,0.6,0.6128915202444615,0.0004998551144595,0.1689075630252101,1.0,4,154.33388429752063,208.0,0.0,0.9985189075630252,0.0767285247432306,0.1689075630252101,0.9999253731343284,4,154.33388429752063,208.0,0.0,0.9985189075630252,0.0767285247432306,0.1689075630252101,0.9999253731343284,1,157.35537190082644,210.54,2.54,1.0,0.147597500538677,0.1689075630252101,0.9376189458468488,0,157.35537190082644,257.82,49.82,0.0,0.1689075630252101,0.1689075630252101,0.0,0,157.35537190082644,257.82,49.82,0.0,0.1689075630252101,0.1689075630252101,0.0,5,139.21272727272725,208.0,0.0,0.9856974789915968,0.0522232893157262,0.1689075630252101,1.0
159,932,1776,12,40,2.233962264,844,5,50,0,39,Neurology,8,95.4177358490566,844.0,0.0,0.7864541103603605,0.0001770129504504,0.1574324324324324,1.0,3,446.7924528301886,844.0,0.0,1.0,0.0891161431701972,0.1574324324324324,1.0,3,446.7924528301886,844.0,0.0,1.0,0.0891161431701972,0.1574324324324324,1.0,1,446.7924528301886,845.38,1.38,1.0,0.1358281358281358,0.1574324324324324,0.9945217961107028,0,446.7924528301886,1012.92,168.92,0.0,0.1574324324324324,0.1574324324324324,0.0,0,446.7924528301886,1012.92,168.92,0.0,0.1574324324324324,0.1574324324324324,0.0,3,446.7924528301886,844.0,0.0,1.0,0.0891161431701972,0.1574324324324324,1.0
295,1587,2151,12,40,1.458305085,564,5,50,0,39,Obstetrics-Gynecology,12,90.34718644067796,564.48,0.48,0.737143189214319,0.0002799362422793,0.2213389121338912,1.0,5,291.62698305084746,564.0,0.0,0.9999869827986982,0.1101034734674901,0.2213389121338912,1.0,5,291.62698305084746,564.0,0.0,0.9999869827986982,0.1101034734674901,0.2213389121338912,1.0,1,291.6610169491525,586.2,22.2,1.0,0.2013732432142473,0.2213389121338912,0.9473277525088604,0,291.6610169491525,855.2,291.2,0.0,0.2213389121338912,0.2213389121338912,0.0,0,291.6610169491525,855.2,291.2,0.0,0.2213389121338912,0.2213389121338912,0.0,4,291.6610169491525,564.04,0.04,1.0,0.1348210134821013,0.2213389121338912,1.0
216,929,1590,12,40,1.840277778,661,4,50,0,39,Orthopaedic Surgery,10,76.54231481481482,661.0,0.0,0.7005194968553461,0.0002041928721174,0.1752830188679245,1.0,4,294.2725,661.0,0.0,0.9999905660377358,0.0836488469601677,0.1752830188679245,1.0,4,294.2725,661.0,0.0,0.9999905660377358,0.0836488469601677,0.1752830188679245,1.0,1,294.44444444444446,666.16,5.16,1.0,0.1541364296081277,0.1752830188679245,0.9763812105853455,0,294.44444444444446,832.88,171.88,0.0,0.1752830188679245,0.1752830188679245,0.0,0,294.44444444444446,832.88,171.88,0.0,0.1752830188679245,0.1752830188679245,0.0,4,294.2725,661.0,0.0,0.9999905660377358,0.0836488469601677,0.1752830188679245,1.0
139,394,552,12,40,1.985611511,158,2,50,0,39,Otolaryngology,12,49.90230215827338,159.36,1.36,0.7127083333333333,0.0004541925465838,0.2141304347826087,1.0,6,146.7063309352518,158.0,0.0,0.987288647342995,0.0776907502131287,0.2141304347826087,1.0,6,146.7063309352518,158.0,0.0,0.987288647342995,0.0776907502131287,0.2141304347826087,1.0,1,158.84892086330933,166.16,8.16,1.0,0.1939799331103679,0.2141304347826087,0.9078494972280562,0,158.84892086330933,229.06,71.06,0.0,0.2141304347826087,0.2141304347826087,0.0,0,158.84892086330933,229.06,71.06,0.0,0.2141304347826087,0.2141304347826087,0.0,4,158.03928057553955,158.06,0.06,0.999375,0.126881038647343,0.2141304347826087,1.0
175,622,1018,12,40,1.939047619,396,3,50,0,39,Pathology,10,64.62640000000002,396.18,0.18,0.7311611001964637,0.0006804191224623,0.1833005893909626,1.0,4,232.2397714285714,396.0,0.0,0.9998624754420432,0.0925714909408426,0.1833005893909626,1.0,4,232.2397714285714,396.0,0.0,0.9998624754420432,0.0925714909408426,0.1833005893909626,1.0,1,232.68571428571423,400.82,4.82,1.0,0.1623595788625258,0.1833005893909626,0.9581288088208796,0,232.68571428571423,509.0,113.0,0.0,0.1833005893909626,0.1833005893909626,0.0,0,232.68571428571423,509.0,113.0,0.0,0.1833005893909626,0.1833005893909626,0.0,4,232.2397714285714,396.0,0.0,0.9998624754420432,0.0925714909408426,0.1833005893909626,1.0
250,3135,3998,12,40,1.332666667,863,12,50,0,39,Pediatrics (Categorical),11,189.76896,863.0,0.0,0.85444449497476,0.0003729450932362,0.2352426213106553,1.0,4,639.68,863.0,0.0,1.0,0.1502695792340614,0.2352426213106553,1.0,4,639.68,863.0,0.0,1.0,0.1502695792340614,0.2352426213106553,1.0,1,639.68,885.72,22.72,1.0,0.2156334577545183,0.2352426213106553,0.975908825195678,0,639.68,1442.62,579.62,0.0,0.2352426213106553,0.2352426213106553,0.0,0,639.68,1442.62,579.62,0.0,0.2352426213106553,0.2352426213106553,0.0,4,639.68,863.0,0.0,1.0,0.1502695792340614,0.2352426213106553,1.0
12,58,601,12,12,12.52083333,543,4,50,0,11,Pediatrics-Primary,2,100.16666666666669,543.0,0.0,0.579034941763727,0.0,0.0965058236272878,1.0,1,513.7316666666667,543.0,0.0,0.9869883527454244,0.0155528664347299,0.0965058236272878,1.0,1,513.7316666666667,543.0,0.0,0.9869883527454244,0.0155528664347299,0.0965058236272878,1.0,1,513.7316666666667,543.0,0.0,0.9869883527454244,0.0155528664347299,0.0965058236272878,1.0,0,601.0,543.98,0.98,0.0,0.0965058236272878,0.0965058236272878,0.0,0,601.0,543.98,0.98,0.0,0.0965058236272878,0.0965058236272878,0.0,1,513.7316666666667,543.0,0.0,0.9869883527454244,0.0155528664347299,0.0965058236272878,1.0
55,240,782,12,40,3.554545455,542,4,50,0,39,Physical Medicine & Rehab,5,81.69490909090909,542.0,0.0,0.735606138107417,0.0001381074168797,0.0920716112531969,1.0,1,568.7272727272727,542.0,0.0,1.0,0.068791396157125,0.0920716112531969,0.99975,1,568.7272727272727,542.0,0.0,1.0,0.068791396157125,0.0920716112531969,0.99975,1,568.7272727272727,542.0,0.0,1.0,0.068791396157125,0.0920716112531969,0.99975,0,568.7272727272727,657.3,115.3,0.0,0.0920716112531969,0.0920716112531969,0.0,0,568.7272727272727,657.3,115.3,0.0,0.0920716112531969,0.0920716112531969,0.0,2,568.7272727272727,542.0,0.0,1.0,0.0442859065823125,0.0920716112531969,1.0
91,221,396,12,40,2.175824176,175,2,50,0,39,Plastic Surgery (Integrated),10,48.679560439560426,175.08,0.08,0.6672878787878789,0.0008030303030303,0.1674242424242424,1.0,4,167.87626373626375,175.0,0.0,0.9966414141414142,0.0752890011223344,0.1674242424242424,1.0,4,167.87626373626375,175.0,0.0,0.9966414141414142,0.0752890011223344,0.1674242424242424,1.0,1,174.0659340659341,176.72,1.72,1.0,0.146076146076146,0.1674242424242424,0.9430829829391364,0,174.0659340659341,237.94,62.94,0.0,0.1674242424242424,0.1674242424242424,0.0,0,174.0659340659341,237.94,62.94,0.0,0.1674242424242424,0.1674242424242424,0.0,4,167.87626373626375,175.0,0.0,0.9966414141414142,0.0752890011223344,0.1674242424242424,1.0
404,2388,3278,12,40,1.622772277,890,5,50,0,39,Psychiatry,11,94.29069306930694,890.8,0.8,0.7938033168783626,0.0003475626433275,0.2185478950579622,1.0,4,324.55445544554453,890.0,0.0,1.0,0.1317198833977357,0.2185478950579622,1.0,4,324.55445544554453,890.0,0.0,1.0,0.1317198833977357,0.2185478950579622,1.0,1,324.55445544554453,918.46,28.46,1.0,0.1985106615979099,0.2185478950579622,0.9583610795712274,0,324.55445544554453,1331.08,441.08,0.0,0.2185478950579622,0.2185478950579622,0.0,0,324.55445544554453,1331.08,441.08,0.0,0.2185478950579622,0.2185478950579622,0.0,4,324.55445544554453,890.0,0.0,1.0,0.1317198833977357,0.2185478950579622,1.0
35,151,1108,12,35,7.914285714,957,4,50,0,34,Radiology-Diagnostic,3,94.9714285714286,957.0,0.0,0.5451263537906137,0.0,0.0467251160391954,1.0,1,1103.7605714285714,957.0,0.0,0.9999819494584838,0.0186881503503928,0.0467251160391954,1.0,1,1103.7605714285714,957.0,0.0,0.9999819494584838,0.0186881503503928,0.0467251160391954,1.0,1,1103.7605714285714,957.0,0.0,0.9999819494584838,0.0186881503503928,0.0467251160391954,1.0,0,1108.0,1048.0,91.0,0.0,0.0467251160391954,0.0467251160391954,0.0,0,1108.0,1048.0,91.0,0.0,0.0467251160391954,0.0467251160391954,0.0,1,1103.7605714285714,957.0,0.0,0.9999819494584838,0.0186881503503928,0.0467251160391954,1.0
377,1778,3305,12,40,2.191644562,1527,4,50,0,39,Surgery (Categorical),9,80.9879575596817,1527.08,0.08,0.7169836947386115,9.096676589722318e-05,0.1613918305597579,1.0,4,348.68355437665787,1527.0,0.0,0.9996732223903176,0.0682494536896957,0.1613918305597579,1.0,4,348.68355437665787,1527.0,0.0,0.9996732223903176,0.0682494536896957,0.1613918305597579,1.0,1,350.66312997347484,1531.68,4.68,1.0,0.1398890569843671,0.1613918305597579,0.9860272646435152,0,350.66312997347484,1853.44,326.44,0.0,0.1613918305597579,0.1613918305597579,0.0,0,350.66312997347484,1853.44,326.44,0.0,0.1613918305597579,0.1613918305597579,0.0,4,348.68355437665787,1527.0,0.0,0.9996732223903176,0.0682494536896957,0.1613918305597579,1.0
261,1194,2229,12,40,2.135057471,1035,4,50,0,39,Surgery-Preliminary (PGY-1 Only),9,79.43593869731802,1035.0,0.0,0.7137939285180199,0.0001241696696044,0.1606998654104979,1.0,4,339.94459770114946,1035.0,0.0,0.9996724988784208,0.0674806839140621,0.1606998654104979,1.0,4,339.94459770114946,1035.0,0.0,0.9996724988784208,0.0674806839140621,0.1606998654104979,1.0,1,341.60919540229884,1038.44,3.44,1.0,0.1391793491389723,0.1606998654104979,0.9847127509834116,0,341.60919540229884,1253.18,218.18,0.0,0.1606998654104979,0.1606998654104979,0.0,0,341.60919540229884,1253.18,218.18,0.0,0.1606998654104979,0.1606998654104979,0.0,4,339.94459770114946,1035.0,0.0,0.9996724988784208,0.0674806839140621,0.1606998654104979,1.0
40,54,130,12,40,3.25,76,1,50,0,39,Thoracic Surgery,9,31.7365,76.06,0.06,0.5521880341880342,0.0004813895781637,0.1246153846153846,1.0,2,128.41049999999998,76.0,0.0,0.9994615384615384,0.0785708502024291,0.1246153846153846,0.9937037037037036,2,128.41049999999998,76.0,0.0,0.9994615384615384,0.0785708502024291,0.1246153846153846,0.9937037037037036,1,130.0,76.18,0.18,1.0,0.1021696252465483,0.1246153846153846,0.9382290490781056,0,130.0,106.0,30.0,0.0,0.1246153846153846,0.1246153846153846,0.0,0,130.0,106.0,30.0,0.0,0.1246153846153846,0.1246153846153846,0.0,3,110.36650000000002,76.0,0.0,0.9804615384615384,0.0552224532224532,0.1246153846153846,1.0
236,1860,5172,12,40,3.130750605,3312,7,50,0,39,Transitional (PGY-1 Only),6,131.62406779661015,3312.0,0.0,0.7192472286671824,1.819753423411128e-06,0.1078886310904872,1.0,1,876.6101694915254,3312.0,0.0,1.0,0.0850139806056279,0.1078886310904872,0.999989247311828,1,876.6101694915254,3312.0,0.0,1.0,0.0850139806056279,0.1078886310904872,0.999989247311828,1,876.6101694915254,3312.0,0.0,1.0,0.0850139806056279,0.1078886310904872,0.999989247311828,0,876.6101694915254,3655.86,343.86,0.0,0.1078886310904872,0.1078886310904872,0.0,0,876.6101694915254,3655.86,343.86,0.0,0.1078886310904872,0.1078886310904872,0.0,2,876.6101694915254,3312.0,0.0,1.0,0.0609354011478813,0.1078886310904872,1.0
77,102,172,12,40,2.233766234,70,1,50,0,39,Vascular Surgery,12,31.684935064935065,70.8,0.8,0.585106589147287,0.0033928571428571,0.177906976744186,1.0,6,52.76415584415584,70.0,0.0,0.8936821705426355,0.051593707250342,0.177906976744186,1.0,6,52.76415584415584,70.0,0.0,0.8936821705426355,0.051593707250342,0.177906976744186,1.0,1,89.35064935064935,71.84,1.84,1.0,0.1568276684555754,0.177906976744186,0.861996100252269,0,89.35064935064935,97.52,27.52,0.0,0.177906976744186,0.177906976744186,0.0,0,89.35064935064935,97.52,27.52,0.0,0.177906976744186,0.177906976744186,0.0,4,80.34831168831168,70.04,0.04,0.9847093023255812,0.0882622739018087,0.177906976744186,1.0
